----------------------------------------------------
User Id:1
Recommened Item Id :324, Strength of the preference : 4.297079
----------------------------------------------------
User Id:100
Recommened Item Id :670, Strength of the preference : 5.0
Recommened Item Id :408, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :42, Strength of the preference : 5.0
Recommened Item Id :202, Strength of the preference : 5.0
----------------------------------------------------
User Id:101
Recommened Item Id :382, Strength of the preference : 5.0
Recommened Item Id :631, Strength of the preference : 5.0
Recommened Item Id :202, Strength of the preference : 4.9849606
Recommened Item Id :199, Strength of the preference : 4.984118
Recommened Item Id :89, Strength of the preference : 4.958956
----------------------------------------------------
User Id:102
Recommened Item Id :275, Strength of the preference : 5.0
Recommened Item Id :180, Strength of the preference : 4.988995
Recommened Item Id :237, Strength of the preference : 4.986818
Recommened Item Id :285, Strength of the preference : 4.946038
Recommened Item Id :297, Strength of the preference : 4.926172
----------------------------------------------------
User Id:103
Recommened Item Id :1392, Strength of the preference : 4.8518357
Recommened Item Id :243, Strength of the preference : 4.600652
Recommened Item Id :898, Strength of the preference : 4.5
Recommened Item Id :888, Strength of the preference : 4.5
Recommened Item Id :901, Strength of the preference : 4.4476314
----------------------------------------------------
User Id:104
Recommened Item Id :781, Strength of the preference : 5.0
Recommened Item Id :498, Strength of the preference : 4.9799166
Recommened Item Id :260, Strength of the preference : 4.9265275
Recommened Item Id :1113, Strength of the preference : 4.886235
Recommened Item Id :357, Strength of the preference : 4.6553197
----------------------------------------------------
User Id:105
Recommened Item Id :521, Strength of the preference : 5.0
Recommened Item Id :178, Strength of the preference : 5.0
Recommened Item Id :430, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :52, Strength of the preference : 5.0
----------------------------------------------------
User Id:106
Recommened Item Id :880, Strength of the preference : 4.6666665
Recommened Item Id :876, Strength of the preference : 4.6352787
Recommened Item Id :879, Strength of the preference : 4.5
Recommened Item Id :881, Strength of the preference : 4.5
Recommened Item Id :1025, Strength of the preference : 4.5
----------------------------------------------------
User Id:107
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :469, Strength of the preference : 5.0
Recommened Item Id :184, Strength of the preference : 4.9870014
Recommened Item Id :387, Strength of the preference : 4.983858
----------------------------------------------------
User Id:108
Recommened Item Id :285, Strength of the preference : 4.946038
Recommened Item Id :297, Strength of the preference : 4.718658
Recommened Item Id :313, Strength of the preference : 4.560869
Recommened Item Id :302, Strength of the preference : 4.5205383
Recommened Item Id :331, Strength of the preference : 4.5
----------------------------------------------------
User Id:109
Recommened Item Id :285, Strength of the preference : 4.8032126
Recommened Item Id :750, Strength of the preference : 4.6754565
Recommened Item Id :305, Strength of the preference : 4.525356
Recommened Item Id :242, Strength of the preference : 4.4663677
Recommened Item Id :311, Strength of the preference : 4.460109
----------------------------------------------------
User Id:110
Recommened Item Id :866, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 4.946038
Recommened Item Id :1448, Strength of the preference : 4.849286
Recommened Item Id :237, Strength of the preference : 4.7199197
Recommened Item Id :25, Strength of the preference : 4.648084
----------------------------------------------------
User Id:111
Recommened Item Id :615, Strength of the preference : 5.0
Recommened Item Id :510, Strength of the preference : 5.0
Recommened Item Id :604, Strength of the preference : 5.0
Recommened Item Id :408, Strength of the preference : 5.0
Recommened Item Id :133, Strength of the preference : 5.0
----------------------------------------------------
User Id:112
Recommened Item Id :187, Strength of the preference : 5.0
Recommened Item Id :589, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :198, Strength of the preference : 4.97784
----------------------------------------------------
User Id:113
Recommened Item Id :213, Strength of the preference : 5.0
Recommened Item Id :238, Strength of the preference : 4.986601
Recommened Item Id :474, Strength of the preference : 4.977553
Recommened Item Id :367, Strength of the preference : 4.9675674
Recommened Item Id :189, Strength of the preference : 4.765418
----------------------------------------------------
User Id:114
Recommened Item Id :1175, Strength of the preference : 5.0
Recommened Item Id :906, Strength of the preference : 4.9109993
Recommened Item Id :1062, Strength of the preference : 4.874787
Recommened Item Id :328, Strength of the preference : 4.7592287
Recommened Item Id :262, Strength of the preference : 4.6294684
----------------------------------------------------
User Id:115
Recommened Item Id :329, Strength of the preference : 4.973217
Recommened Item Id :248, Strength of the preference : 4.6339583
Recommened Item Id :880, Strength of the preference : 4.500095
Recommened Item Id :312, Strength of the preference : 4.5
Recommened Item Id :876, Strength of the preference : 4.469827
----------------------------------------------------
User Id:116
Recommened Item Id :12, Strength of the preference : 4.980123
Recommened Item Id :226, Strength of the preference : 4.9758887
Recommened Item Id :672, Strength of the preference : 4.9714055
Recommened Item Id :251, Strength of the preference : 4.9026976
Recommened Item Id :168, Strength of the preference : 4.8932576
----------------------------------------------------
User Id:117
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 4.946038
Recommened Item Id :292, Strength of the preference : 4.6857195
Recommened Item Id :248, Strength of the preference : 4.652878
Recommened Item Id :9, Strength of the preference : 4.642448
----------------------------------------------------
User Id:118
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :876, Strength of the preference : 4.96637
Recommened Item Id :285, Strength of the preference : 4.703589
Recommened Item Id :887, Strength of the preference : 4.6666665
Recommened Item Id :248, Strength of the preference : 4.6339583
----------------------------------------------------
User Id:119
Recommened Item Id :183, Strength of the preference : 4.9949803
Recommened Item Id :1, Strength of the preference : 4.9518948
Recommened Item Id :116, Strength of the preference : 4.9450307
Recommened Item Id :251, Strength of the preference : 4.9321985
Recommened Item Id :297, Strength of the preference : 4.734244
----------------------------------------------------
User Id:120
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 4.972728
Recommened Item Id :190, Strength of the preference : 4.8703675
Recommened Item Id :297, Strength of the preference : 4.6358747
Recommened Item Id :272, Strength of the preference : 4.57638
----------------------------------------------------
User Id:121
Recommened Item Id :270, Strength of the preference : 5.0
Recommened Item Id :1025, Strength of the preference : 5.0
Recommened Item Id :1392, Strength of the preference : 4.8348126
Recommened Item Id :668, Strength of the preference : 4.7541285
Recommened Item Id :334, Strength of the preference : 4.532178
----------------------------------------------------
User Id:122
Recommened Item Id :262, Strength of the preference : 4.9442024
